Year,Cause Name,State,Deaths
2012,Alzheimer's disease,Kansas,789
2012,Alzheimer's disease,Kentucky,1506
2012,Alzheimer's disease,Louisiana,1399
2012,Alzheimer's disease,Maine,432
2012,Alzheimer's disease,Maryland,906
2012,Alzheimer's disease,Massachusetts,1713
2012,Alzheimer's disease,Michigan,3064
2012,Alzheimer's disease,Minnesota,1445
2012,Alzheimer's disease,Mississippi,923
2012,Alzheimer's disease,Missouri,1863
2012,Alzheimer's disease,Montana,265
2012,Alzheimer's disease,Nebraska,570
2012,Alzheimer's disease,Nevada,356
2012,Alzheimer's disease,New Hampshire,392
2012,Alzheimer's disease,New Jersey,1881
2012,Alzheimer's disease,New Mexico,373
2012,Alzheimer's disease,New York,2640
2012,Alzheimer's disease,North Carolina,2850
2012,Alzheimer's disease,North Dakota,364
2012,Alzheimer's disease,Ohio,3935
2012,Alzheimer's disease,Oklahoma,1069
2012,Alzheimer's disease,Oregon,1326
2012,Alzheimer's disease,Pennsylvania,3505
2012,Alzheimer's disease,Rhode Island,299
2012,Alzheimer's disease,South Carolina,1634
2012,Alzheimer's disease,South Dakota,460
2012,Alzheimer's disease,Tennessee,2434
2012,Alzheimer's disease,Texas,5175
2012,Alzheimer's disease,United States,83637
2012,Alzheimer's disease,Utah,411
2012,Alzheimer's disease,Vermont,284
2012,Alzheimer's disease,Virginia,1712
2012,Alzheimer's disease,Washington,3219
2012,Alzheimer's disease,West Virginia,598
2012,Alzheimer's disease,Wisconsin,1646
2012,Alzheimer's disease,Wyoming,123
2012,Stroke,Alabama,2628
2012,Stroke,Alaska,188
2012,Stroke,Arizona,2164
2012,Stroke,Arkansas,1664
2012,Stroke,California,13542
2012,Stroke,Colorado,1576
2012,Stroke,Connecticut,1273
2012,Stroke,Delaware,404
2012,Stroke,District of Columbia,207
2012,Stroke,Florida,8456
2012,Stroke,Georgia,3636
2012,Stroke,Hawaii,634
2012,Stroke,Idaho,610
2012,Stroke,Illinois,5337
2012,Stroke,Indiana,3073
2012,Stroke,Iowa,1422
2012,Stroke,Kansas,1343
2012,Stroke,Kentucky,2073
2012,Stroke,Louisiana,2039
2012,Stroke,Maine,619
2012,Stroke,Maryland,2280
2012,Stroke,Massachusetts,2371
2012,Stroke,Michigan,4414
2012,Stroke,Minnesota,2081
2012,Stroke,Mississippi,1502
2012,Stroke,Missouri,2989
2012,Stroke,Montana,415
2012,Stroke,Nebraska,776
2012,Stroke,Nevada,897
2012,Stroke,New Hampshire,457
2012,Stroke,New Jersey,3440
2012,Stroke,New Mexico,677
2012,Stroke,New York,6139
2012,Stroke,North Carolina,4410
2012,Stroke,North Dakota,343
2012,Stroke,Ohio,5788
2012,Stroke,Oklahoma,1893
2012,Stroke,Oregon,1763
2012,Stroke,Pennsylvania,6546
2012,Stroke,Rhode Island,433
2012,Stroke,South Carolina,2349
2012,Stroke,South Dakota,408
2012,Stroke,Tennessee,3120
2012,Stroke,Texas,9305
2012,Stroke,United States,128546
2012,Stroke,Utah,809
2012,Stroke,Vermont,281
2012,Stroke,Virginia,3394
2012,Stroke,Washington,2513
2012,Stroke,West Virginia,1140
2012,Stroke,Wisconsin,2520
2012,Stroke,Wyoming,205
2012,CLRD,Alabama,3015
2012,CLRD,Alaska,189
2012,CLRD,Arizona,3221
2012,CLRD,Arkansas,1910
2012,CLRD,California,12963
2012,CLRD,Colorado,2239
2012,CLRD,Connecticut,1387
2012,CLRD,Delaware,420
2012,CLRD,District of Columbia,139
2012,CLRD,Florida,10585
2012,CLRD,Georgia,3977
2012,CLRD,Hawaii,312
2012,CLRD,Idaho,754
2012,CLRD,Illinois,5313
2012,CLRD,Indiana,3962
2012,CLRD,Iowa,1824
2012,CLRD,Kansas,1687
2012,CLRD,Kentucky,3100
2012,CLRD,Louisiana,2074
2012,CLRD,Maine,817
2012,CLRD,Maryland,1981
2012,CLRD,Massachusetts,2520
2012,CLRD,Michigan,5251
2012,CLRD,Minnesota,2124
2012,CLRD,Mississippi,1729
2012,CLRD,Missouri,3650
2012,CLRD,Montana,605
2012,CLRD,Nebraska,1052
2012,CLRD,Nevada,1370
2012,CLRD,New Hampshire,674
2012,CLRD,New Jersey,3271
2012,CLRD,New Mexico,965
2012,CLRD,New York,7034
2012,CLRD,North Carolina,4844
2012,CLRD,North Dakota,306
2012,CLRD,Ohio,7070
2012,CLRD,Oklahoma,2585
2012,CLRD,Oregon,1915
2012,CLRD,Pennsylvania,6550
2012,CLRD,Rhode Island,504
2012,CLRD,South Carolina,2467
2012,CLRD,South Dakota,481
2012,CLRD,Tennessee,3695
2012,CLRD,Texas,9524
2012,CLRD,United States,143489
2012,CLRD,Utah,663
2012,CLRD,Vermont,364
2012,CLRD,Virginia,3070
2012,CLRD,Washington,2955
2012,CLRD,West Virginia,1524
2012,CLRD,Wisconsin,2524
2012,CLRD,Wyoming,334
2012,Diabetes,Alabama,1300
2012,Diabetes,Alaska,107
2012,Diabetes,Arizona,1736
2012,Diabetes,Arkansas,833
2012,Diabetes,California,7895
2012,Diabetes,Colorado,797
2012,Diabetes,Connecticut,631
2012,Diabetes,Delaware,241
2012,Diabetes,District of Columbia,145
2012,Diabetes,Florida,5092
2012,Diabetes,Georgia,2088
2012,Diabetes,Hawaii,277
2012,Diabetes,Idaho,371
2012,Diabetes,Illinois,2706
2012,Diabetes,Indiana,1860
2012,Diabetes,Iowa,692
2012,Diabetes,Kansas,639
2012,Diabetes,Kentucky,1256
2012,Diabetes,Louisiana,1290
2012,Diabetes,Maine,380
2012,Diabetes,Maryland,1218
2012,Diabetes,Massachusetts,1099
2012,Diabetes,Michigan,2685
2012,Diabetes,Minnesota,1165
2012,Diabetes,Mississippi,1050
2012,Diabetes,Missouri,1377
2012,Diabetes,Montana,233
2012,Diabetes,Nebraska,442
2012,Diabetes,Nevada,438
2012,Diabetes,New Hampshire,275
2012,Diabetes,New Jersey,1988
2012,Diabetes,New Mexico,652
2012,Diabetes,New York,4010
2012,Diabetes,North Carolina,2409
2012,Diabetes,North Dakota,185
2012,Diabetes,Ohio,3618
2012,Diabetes,Oklahoma,1201
2012,Diabetes,Oregon,1126
2012,Diabetes,Pennsylvania,3735
2012,Diabetes,Rhode Island,198
2012,Diabetes,South Carolina,1197
2012,Diabetes,South Dakota,218
2012,Diabetes,Tennessee,1852
2012,Diabetes,Texas,5136
2012,Diabetes,United States,73932
2012,Diabetes,Utah,541
2012,Diabetes,Vermont,168
2012,Diabetes,Virginia,1603
2012,Diabetes,Washington,1650
2012,Diabetes,West Virginia,741
2012,Diabetes,Wisconsin,1289
2012,Diabetes,Wyoming,97
2012,Heart disease,Alabama,12036
2012,Heart disease,Alaska,708
2012,Heart disease,Arizona,10689
2012,Heart disease,Arkansas,7407
2012,Heart disease,California,59371
2012,Heart disease,Colorado,6311
2012,Heart disease,Connecticut,7282
2012,Heart disease,Delaware,1790
2012,Heart disease,District of Columbia,1298
2012,Heart disease,Florida,42125
2012,Heart disease,Georgia,15825
2012,Heart disease,Hawaii,2430
2012,Heart disease,Idaho,2515
2012,Heart disease,Illinois,24667
2012,Heart disease,Indiana,13675
2012,Heart disease,Iowa,7005
2012,Heart disease,Kansas,5366
2012,Heart disease,Kentucky,10024
2012,Heart disease,Louisiana,10074
2012,Heart disease,Maine,2623
2012,Heart disease,Maryland,11023
2012,Heart disease,Massachusetts,11602
2012,Heart disease,Michigan,23520
2012,Heart disease,Minnesota,7496
2012,Heart disease,Mississippi,7269
2012,Heart disease,Missouri,13742
2012,Heart disease,Montana,1903
2012,Heart disease,Nebraska,3307
2012,Heart disease,Nevada,5166
2012,Heart disease,New Hampshire,2324
2012,Heart disease,New Jersey,18340
2012,Heart disease,New Mexico,3352
2012,Heart disease,New York,43795
2012,Heart disease,North Carolina,17348
2012,Heart disease,North Dakota,1368
2012,Heart disease,Ohio,26426
2012,Heart disease,Oklahoma,9198
2012,Heart disease,Oregon,6180
2012,Heart disease,Pennsylvania,30952
2012,Heart disease,Rhode Island,2360
2012,Heart disease,South Carolina,9364
2012,Heart disease,South Dakota,1668
2012,Heart disease,Tennessee,14454
2012,Heart disease,Texas,39061
2012,Heart disease,United States,599711
2012,Heart disease,Utah,3091
2012,Heart disease,Vermont,1206
2012,Heart disease,Virginia,13386
2012,Heart disease,Washington,10360
2012,Heart disease,West Virginia,4942
2012,Heart disease,Wisconsin,11282
2012,Heart disease,Wyoming,1005
2012,Influenza and pneumonia,Alabama,942
2012,Influenza and pneumonia,Alaska,52
2012,Influenza and pneumonia,Arizona,683
2012,Influenza and pneumonia,Arkansas,734
2012,Influenza and pneumonia,California,5849
2012,Influenza and pneumonia,Colorado,525
2012,Influenza and pneumonia,Connecticut,558
2012,Influenza and pneumonia,Delaware,121
2012,Influenza and pneumonia,District of Columbia,76
2012,Influenza and pneumonia,Florida,2338
2012,Influenza and pneumonia,Georgia,1390
2012,Influenza and pneumonia,Hawaii,394
2012,Influenza and pneumonia,Idaho,189
2012,Influenza and pneumonia,Illinois,2323
2012,Influenza and pneumonia,Indiana,973
2012,Influenza and pneumonia,Iowa,664
2012,Influenza and pneumonia,Kansas,624
2012,Influenza and pneumonia,Kentucky,879
2012,Influenza and pneumonia,Louisiana,808
2012,Influenza and pneumonia,Maine,205
2012,Influenza and pneumonia,Maryland,986
2012,Influenza and pneumonia,Massachusetts,1356
2012,Influenza and pneumonia,Michigan,1565
2012,Influenza and pneumonia,Minnesota,674
2012,Influenza and pneumonia,Mississippi,565
2012,Influenza and pneumonia,Missouri,1213
2012,Influenza and pneumonia,Montana,155
2012,Influenza and pneumonia,Nebraska,291
2012,Influenza and pneumonia,Nevada,496
2012,Influenza and pneumonia,New Hampshire,204
2012,Influenza and pneumonia,New Jersey,1131
2012,Influenza and pneumonia,New Mexico,281
2012,Influenza and pneumonia,New York,4404
2012,Influenza and pneumonia,North Carolina,1899
2012,Influenza and pneumonia,North Dakota,133
2012,Influenza and pneumonia,Ohio,2195
2012,Influenza and pneumonia,Oklahoma,573
2012,Influenza and pneumonia,Oregon,382
2012,Influenza and pneumonia,Pennsylvania,2360
2012,Influenza and pneumonia,Rhode Island,161
2012,Influenza and pneumonia,South Carolina,726
2012,Influenza and pneumonia,South Dakota,185
2012,Influenza and pneumonia,Tennessee,1435
2012,Influenza and pneumonia,Texas,2974
2012,Influenza and pneumonia,United States,50636
2012,Influenza and pneumonia,Utah,337
2012,Influenza and pneumonia,Vermont,81
2012,Influenza and pneumonia,Virginia,1307
2012,Influenza and pneumonia,Washington,728
2012,Influenza and pneumonia,West Virginia,425
2012,Influenza and pneumonia,Wisconsin,996
2012,Influenza and pneumonia,Wyoming,91
2012,Suicide,Alabama,724
2012,Suicide,Alaska,168
2012,Suicide,Arizona,1156
2012,Suicide,Arkansas,485
2012,Suicide,California,3893
2012,Suicide,Colorado,1052
2012,Suicide,Connecticut,368
2012,Suicide,Delaware,125
2012,Suicide,District of Columbia,37
2012,Suicide,Florida,3002
2012,Suicide,Georgia,1168
2012,Suicide,Hawaii,190
2012,Suicide,Idaho,297
2012,Suicide,Illinois,1292
2012,Suicide,Indiana,940
2012,Suicide,Iowa,383
2012,Suicide,Kansas,502
2012,Suicide,Kentucky,724
2012,Suicide,Louisiana,567
2012,Suicide,Maine,209
2012,Suicide,Maryland,583
2012,Suicide,Massachusetts,604
2012,Suicide,Michigan,1261
2012,Suicide,Minnesota,656
2012,Suicide,Mississippi,410
2012,Suicide,Missouri,914
2012,Suicide,Montana,233
2012,Suicide,Nebraska,232
2012,Suicide,Nevada,524
2012,Suicide,New Hampshire,202
2012,Suicide,New Jersey,683
2012,Suicide,New Mexico,442
2012,Suicide,New York,1708
2012,Suicide,North Carolina,1286
2012,Suicide,North Dakota,105
2012,Suicide,Ohio,1542
2012,Suicide,Oklahoma,670
2012,Suicide,Oregon,724
2012,Suicide,Pennsylvania,1647
2012,Suicide,Rhode Island,105
2012,Suicide,South Carolina,673
2012,Suicide,South Dakota,141
2012,Suicide,Tennessee,978
2012,Suicide,Texas,3037
2012,Suicide,United States,40600
2012,Suicide,Utah,550
2012,Suicide,Vermont,87
2012,Suicide,Virginia,1063
2012,Suicide,Washington,1038
2012,Suicide,West Virginia,326
2012,Suicide,Wisconsin,723
2012,Suicide,Wyoming,171
2012,Cancer,Alabama,10276
2012,Cancer,Alaska,925
2012,Cancer,Arizona,11085
2012,Cancer,Arkansas,6540
2012,Cancer,California,57676
2012,Cancer,Colorado,7306
2012,Cancer,Connecticut,6681
2012,Cancer,Delaware,1935
2012,Cancer,District of Columbia,1081
2012,Cancer,Florida,42188
2012,Cancer,Georgia,16021
2012,Cancer,Hawaii,2284
2012,Cancer,Idaho,2572
2012,Cancer,Illinois,24562
2012,Cancer,Indiana,13368
2012,Cancer,Iowa,6438
2012,Cancer,Kansas,5429
2012,Cancer,Kentucky,10012
2012,Cancer,Louisiana,9308
2012,Cancer,Maine,3226
2012,Cancer,Maryland,10525
2012,Cancer,Massachusetts,12864
2012,Cancer,Michigan,20496
2012,Cancer,Minnesota,9424
2012,Cancer,Mississippi,6499
2012,Cancer,Missouri,12919
2012,Cancer,Montana,1954
2012,Cancer,Nebraska,3479
2012,Cancer,Nevada,4610
2012,Cancer,New Hampshire,2660
2012,Cancer,New Jersey,16485
2012,Cancer,New Mexico,3462
2012,Cancer,New York,35882
2012,Cancer,North Carolina,18405
2012,Cancer,North Dakota,1253
2012,Cancer,Ohio,25261
2012,Cancer,Oklahoma,8040
2012,Cancer,Oregon,7832
2012,Cancer,Pennsylvania,28909
2012,Cancer,Rhode Island,2148
2012,Cancer,South Carolina,9728
2012,Cancer,South Dakota,1630
2012,Cancer,Tennessee,13765
2012,Cancer,Texas,38142
2012,Cancer,United States,582623
2012,Cancer,Utah,2876
2012,Cancer,Vermont,1325
2012,Cancer,Virginia,14294
2012,Cancer,Washington,11952
2012,Cancer,West Virginia,4684
2012,Cancer,Wisconsin,11252
2012,Cancer,Wyoming,955
2012,Kidney disease,Alabama,1035
2012,Kidney disease,Alaska,44
2012,Kidney disease,Arizona,414
2012,Kidney disease,Arkansas,674
2012,Kidney disease,California,2728
2012,Kidney disease,Colorado,428
2012,Kidney disease,Connecticut,569
2012,Kidney disease,Delaware,139
2012,Kidney disease,District of Columbia,44
2012,Kidney disease,Florida,2912
2012,Kidney disease,Georgia,1612
2012,Kidney disease,Hawaii,199
2012,Kidney disease,Idaho,148
2012,Kidney disease,Illinois,2392
2012,Kidney disease,Indiana,1221
2012,Kidney disease,Iowa,322
2012,Kidney disease,Kansas,600
2012,Kidney disease,Kentucky,933
2012,Kidney disease,Louisiana,1138
2012,Kidney disease,Maine,257
2012,Kidney disease,Maryland,704
2012,Kidney disease,Massachusetts,1271
2012,Kidney disease,Michigan,1586
2012,Kidney disease,Minnesota,669
2012,Kidney disease,Mississippi,692
2012,Kidney disease,Missouri,1259
2012,Kidney disease,Montana,100
2012,Kidney disease,Nebraska,217
2012,Kidney disease,Nevada,385
2012,Kidney disease,New Hampshire,161
2012,Kidney disease,New Jersey,1431
2012,Kidney disease,New Mexico,285
2012,Kidney disease,New York,2240
2012,Kidney disease,North Carolina,1656
2012,Kidney disease,North Dakota,117
2012,Kidney disease,Ohio,2056
2012,Kidney disease,Oklahoma,554
2012,Kidney disease,Oregon,320
2012,Kidney disease,Pennsylvania,2736
2012,Kidney disease,Rhode Island,135
2012,Kidney disease,South Carolina,860
2012,Kidney disease,South Dakota,58
2012,Kidney disease,Tennessee,933
2012,Kidney disease,Texas,3525
2012,Kidney disease,United States,45622
2012,Kidney disease,Utah,270
2012,Kidney disease,Vermont,21
2012,Kidney disease,Virginia,1523
2012,Kidney disease,Washington,482
2012,Kidney disease,West Virginia,471
2012,Kidney disease,Wisconsin,1024
2012,Kidney disease,Wyoming,72
2011,Unintentional injuries,Alabama,2662
2011,Unintentional injuries,Alaska,385
2011,Unintentional injuries,Arizona,3096
2011,Unintentional injuries,Arkansas,1510
2011,Unintentional injuries,California,10824
2011,Unintentional injuries,Colorado,2330
2011,Unintentional injuries,Connecticut,1339
2011,Unintentional injuries,Delaware,338
2011,Unintentional injuries,District of Columbia,185
2011,Unintentional injuries,Florida,8901
2011,Unintentional injuries,Georgia,3785
2011,Unintentional injuries,Hawaii,517
2011,Unintentional injuries,Idaho,710
2011,Unintentional injuries,Illinois,4166
2011,Unintentional injuries,Indiana,2699
2011,Unintentional injuries,Iowa,1369
2011,Unintentional injuries,Kansas,1333
2011,Unintentional injuries,Kentucky,2608
2011,Unintentional injuries,Louisiana,2091
2011,Unintentional injuries,Maine,574
2011,Unintentional injuries,Maryland,1569
2011,Unintentional injuries,Massachusetts,2224
2007,All causes,Tennessee,57087
2011,Unintentional injuries,Michigan,3951
2011,Unintentional injuries,Minnesota,2319
2011,Unintentional injuries,Mississippi,1724
2011,Unintentional injuries,Missouri,3169
2011,Unintentional injuries,Montana,609
2011,Unintentional injuries,Nebraska,678
2011,Unintentional injuries,Nevada,1155
2011,Unintentional injuries,New Hampshire,553
2011,Unintentional injuries,New Jersey,2685
2011,Unintentional injuries,New Mexico,1336
2011,Unintentional injuries,New York,5537
2011,Unintentional injuries,North Carolina,4297
2011,Unintentional injuries,North Dakota,298
2011,Unintentional injuries,Ohio,5275
2011,Unintentional injuries,Oklahoma,2261
2011,Unintentional injuries,Oregon,1722
2011,Unintentional injuries,Pennsylvania,6216
2011,Unintentional injuries,Rhode Island,541
2011,Unintentional injuries,South Carolina,2285
2011,Unintentional injuries,South Dakota,411
2011,Unintentional injuries,Tennessee,3485
2011,Unintentional injuries,Texas,9410
2011,Unintentional injuries,United States,126438
2011,Unintentional injuries,Utah,1058
2011,Unintentional injuries,Vermont,301
2011,Unintentional injuries,Virginia,2809
2011,Unintentional injuries,Washington,2709
2011,Unintentional injuries,West Virginia,1432
2011,Unintentional injuries,Wisconsin,2680
2011,Unintentional injuries,Wyoming,317
2011,All causes,Alabama,48681
2011,All causes,Alaska,3849
2011,All causes,Arizona,48381
2011,All causes,Arkansas,29653
2011,All causes,California,239942
2011,All causes,Colorado,32563
2011,All causes,Connecticut,29526
2011,All causes,Delaware,7845
2011,All causes,District of Columbia,4589
2011,All causes,Florida,173976
2011,All causes,Georgia,71248
2011,All causes,Hawaii,9923
2011,All causes,Idaho,12027
2011,All causes,Illinois,101906
2011,All causes,Indiana,58202
2011,All causes,Iowa,28184
2011,All causes,Kansas,25116
2011,All causes,Kentucky,42626
2011,All causes,Louisiana,40890
2011,All causes,Maine,13001
2011,All causes,Maryland,43745
2011,All causes,Massachusetts,53710
2011,All causes,Michigan,89508
2011,All causes,Minnesota,39820
2011,All causes,Mississippi,29278
2011,All causes,Missouri,55848
2011,All causes,Montana,9115
2011,All causes,Nebraska,15476
2011,All causes,Nevada,20343
2011,All causes,New Hampshire,10823
2011,All causes,New Jersey,70558
2011,All causes,New Mexico,16452
2011,All causes,New York,149174
2011,All causes,North Carolina,79882
2011,All causes,North Dakota,5965
